Job ID,Agency,Posting Type,# Of Positions,Business Title,Civil Service Title,Title Code No,Level,Salary Range From,Salary Range To,Salary Frequency,Posting Date
174774,DEPT OF INFO TECH & TELECOMM,External,1,Wireless Data Technician,COMPUTER SERVICE TECHNICIAN (C,13615,1,36143,42000,Annual,11/14/14 0:00
174774,DEPT OF INFO TECH & TELECOMM,Internal,1,Wireless Data Technician,COMPUTER SERVICE TECHNICIAN (C,13615,1,36143,42000,Annual,11/14/14 0:00
172662,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Evaluation Specialist, Bureau of HIV/AIDS Prevention and Control",CITY RESEARCH SCIENTIST,21744,1,56555,68431,Annual,10/24/14 0:00
172662,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Evaluation Specialist, Bureau of HIV/AIDS Prevention and Control",CITY RESEARCH SCIENTIST,21744,1,56555,68431,Annual,10/24/14 0:00
172694,DEPARTMENT OF BUILDINGS,External,20,Construction Inspector,INSPECTOR (CONSTRUCTION),31622,0,45162,51936,Annual,10/27/14 0:00
177274,DEPARTMENT OF INVESTIGATION,External,1,Senior Special Investigator,SPECIAL INVESTIGATOR,31130,0,47040,62000,Annual,1/13/15 0:00
177368,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Special Assistant, Bureau of Environmental Disease and Injury Prevention",CITY RESEARCH SCIENTIST,21744,1,56555,68431,Annual,12/5/14 0:00
177368,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Special Assistant, Bureau of Environmental Disease and Injury Prevention",CITY RESEARCH SCIENTIST,21744,1,56555,68431,Annual,12/5/14 0:00
176148,DEPT OF INFO TECH & TELECOMM,Internal,1,Java Developer,COMPUTER SPECIALIST (SOFTWARE),13632,3,81290,100000,Annual,1/22/15 0:00
176148,DEPT OF INFO TECH & TELECOMM,External,1,Java Developer,COMPUTER SPECIALIST (SOFTWARE),13632,3,81290,100000,Annual,1/22/15 0:00
176149,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Laboratory Microbiologist, Bureau of Sexually Transmitted Disease Control",LABORATORY MICROBIOLOGIST,21513,1,39345,50167,Annual,11/20/14 0:00
177413,DEPT OF DESIGN & CONSTRUCTION,Internal,2,Specification Engineer,CIVIL ENGINEER,20215,1,59743,86523,Annual,4/6/15 0:00
177413,DEPT OF DESIGN & CONSTRUCTION,External,2,Specification Engineer,CIVIL ENGINEER,20215,1,59743,86523,Annual,4/6/15 0:00
177414,DEPARTMENT OF BUILDINGS,External,2,Application Support Aide,COLLEGE AIDE (ALL CITY DEPTS),10209,2,14,14,Hourly,12/4/14 0:00
177414,DEPARTMENT OF BUILDINGS,Internal,2,Application Support Aide,COLLEGE AIDE (ALL CITY DEPTS),10209,2,14,14,Hourly,12/4/14 0:00
176149,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Laboratory Microbiologist, Bureau of Sexually Transmitted Disease Control",LABORATORY MICROBIOLOGIST,21513,1,39345,50167,Annual,11/20/14 0:00
176182,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Director of Care Coordination and Health Homes, Bureau of Mental Health",HEALTH SERVICES MANAGER,10069,M2,54740,110000,Annual,11/20/14 0:00
176182,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Director of Care Coordination and Health Homes, Bureau of Mental Health",HEALTH SERVICES MANAGER,10069,M2,54740,110000,Annual,11/20/14 0:00
176216,DEPT OF DESIGN & CONSTRUCTION,External,1,Senior Administrative Project Manager,ADMINISTRATIVE STAFF ANALYST (,1002D,0,54740,146276,Annual,2/25/15 0:00
178095,DEPT OF ENVIRONMENT PROTECTION,Internal,1,Digital Collections Archivist,ASSOCIATE PUBLIC RECORDS OFFIC,60217,1,48070,70106,Annual,12/15/14 0:00
178096,DEPT OF DESIGN & CONSTRUCTION,External,1,Senior Estimator,SENIOR ESTIMATOR (GENERAL CONS,20127,0,59743,86523,Annual,3/18/15 0:00
178096,DEPT OF DESIGN & CONSTRUCTION,Internal,1,Senior Estimator,SENIOR ESTIMATOR (GENERAL CONS,20127,0,59743,86523,Annual,3/18/15 0:00
178104,DEPT OF DESIGN & CONSTRUCTION,External,1,Specifications Specialist,CIVIL ENGINEER,20215,1,59743,86523,Annual,3/18/15 0:00
176216,DEPT OF DESIGN & CONSTRUCTION,Internal,1,Senior Administrative Project Manager,ADMINISTRATIVE STAFF ANALYST (,1002D,0,54740,146276,Annual,2/25/15 0:00
176266,DEPT OF DESIGN & CONSTRUCTION,External,5,Construction Project Manager,CONSTRUCTION PROJECT MANAGER,34202,3,63540,107720,Annual,2/10/15 0:00
176266,DEPT OF DESIGN & CONSTRUCTION,Internal,5,Construction Project Manager,CONSTRUCTION PROJECT MANAGER,34202,3,63540,107720,Annual,2/10/15 0:00
176267,DEPT OF INFO TECH & TELECOMM,External,1,MOME Digital Media Associate,COMMUNITY ASSOCIATE,56057,0,33799,55000,Annual,11/21/14 0:00
177416,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Project Officer , Bureau of HIV/AIDS Prevention and Control",CITY RESEARCH SCIENTIST,21744,1,56555,68431,Annual,12/4/14 0:00
177416,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Project Officer , Bureau of HIV/AIDS Prevention and Control",CITY RESEARCH SCIENTIST,21744,1,56555,68431,Annual,12/4/14 0:00
177417,DEPARTMENT OF BUILDINGS,External,2,Technical Support Aide,COLLEGE AIDE (ALL CITY DEPTS),10209,2,14,14,Hourly,12/4/14 0:00
177417,DEPARTMENT OF BUILDINGS,Internal,2,Technical Support Aide,COLLEGE AIDE (ALL CITY DEPTS),10209,2,14,14,Hourly,12/4/14 0:00
176267,DEPT OF INFO TECH & TELECOMM,Internal,1,MOME Digital Media Associate,COMMUNITY ASSOCIATE,56057,0,33799,55000,Annual,11/21/14 0:00
176343,HOUSING PRESERVATION & DVLPMNT,External,2,Project Manager,CITY PLANNER,22122,1,48679,70303,Annual,12/3/14 0:00
176343,HOUSING PRESERVATION & DVLPMNT,Internal,2,Project Manager,CITY PLANNER,22122,1,48679,70303,Annual,12/3/14 0:00
176359,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Director, Research and Evaluation,  Chronic Disease Prevention and Tobacco Control",CITY RESEARCH SCIENTIST,21744,4B,85328,124024,Annual,11/24/14 0:00
177423,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Researcher, Bureau of Children, Youth, and Families",CITY RESEARCH SCIENTIST,21744,2,66575,76561,Annual,12/4/14 0:00
177423,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Researcher, Bureau of Children, Youth, and Families",CITY RESEARCH SCIENTIST,21744,2,66575,76561,Annual,12/4/14 0:00
177448,ADMIN FOR CHILDREN'S SVCS,External,1,Staff Attorney,AGENCY ATTORNEY,30087,3,66970,98864,Annual,12/30/14 0:00
176359,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Director, Research and Evaluation,  Chronic Disease Prevention and Tobacco Control",CITY RESEARCH SCIENTIST,21744,4B,85328,124024,Annual,11/24/14 0:00
176360,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Special Assistant to Executive Director, Mental Health (Bureau of Correctional Health Services)",CITY RESEARCH SCIENTIST,21744,1,56555,68431,Annual,11/21/14 0:00
176360,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Special Assistant to Executive Director, Mental Health (Bureau of Correctional Health Services)",CITY RESEARCH SCIENTIST,21744,1,56555,68431,Annual,11/21/14 0:00
176433,DEPT OF ENVIRONMENT PROTECTION,External,1,Civil Engineering Intern,CIVIL ENGINEERING INTERN,20202,0,45333,54898,Annual,12/1/14 0:00
176433,DEPT OF ENVIRONMENT PROTECTION,Internal,1,Civil Engineering Intern,CIVIL ENGINEERING INTERN,20202,0,45333,54898,Annual,12/1/14 0:00
177448,ADMIN FOR CHILDREN'S SVCS,Internal,1,Staff Attorney,AGENCY ATTORNEY,30087,3,66970,98864,Annual,12/30/14 0:00
177509,HRA/DEPT OF SOCIAL SERVICES,Internal,1,PROJECT DIRECTOR,COMPUTER SPECIALIST (SOFTWARE),13632,4,87203,120754,Annual,2/2/15 0:00
177509,HRA/DEPT OF SOCIAL SERVICES,External,1,PROJECT DIRECTOR,COMPUTER SPECIALIST (SOFTWARE),13632,4,87203,120754,Annual,2/2/15 0:00
177631,HRA/DEPT OF SOCIAL SERVICES,External,2,RESEARCH DATA ANALYST,CITY RESEARCH SCIENTIST,21744,2,66575,83555,Annual,12/8/14 0:00
176488,DEPARTMENT OF BUILDINGS,External,2,Excavation-Construction Inspector,INSPECTOR (CONSTRUCTION),31622,0,45162,51936,Annual,11/24/14 0:00
176488,DEPARTMENT OF BUILDINGS,Internal,2,Excavation-Construction Inspector,INSPECTOR (CONSTRUCTION),31622,0,45162,51936,Annual,11/24/14 0:00
176594,FIRE DEPARTMENT,Internal,1,Senior Technical Specialist,COMPUTER SPECIALIST (SOFTWARE),13632,4,87203,120754,Annual,12/9/14 0:00
176594,FIRE DEPARTMENT,External,1,Senior Technical Specialist,COMPUTER SPECIALIST (SOFTWARE),13632,4,87203,120754,Annual,12/9/14 0:00
176605,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Special Assistant, Center for Health Equity",STAFF ANALYST,12626,2,52670,67459,Annual,11/25/14 0:00
177631,HRA/DEPT OF SOCIAL SERVICES,Internal,2,RESEARCH DATA ANALYST,CITY RESEARCH SCIENTIST,21744,2,66575,83555,Annual,12/8/14 0:00
177634,NYC HOUSING AUTHORITY,External,1,Senior Estimator (General Construction),SENIOR ESTIMATOR (GENERAL CONS,20127,0,59743,86523,Annual,1/6/15 0:00
177634,NYC HOUSING AUTHORITY,Internal,1,Senior Estimator (General Construction),SENIOR ESTIMATOR (GENERAL CONS,20127,0,59743,86523,Annual,1/6/15 0:00
177635,DEPT OF DESIGN & CONSTRUCTION,Internal,4,Auditor,ASSOCIATE PROJECT MANAGER,22427,2,65822,96470,Annual,2/4/15 0:00
177635,DEPT OF DESIGN & CONSTRUCTION,External,4,Auditor,ASSOCIATE PROJECT MANAGER,22427,2,65822,96470,Annual,2/4/15 0:00
176605,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Special Assistant, Center for Health Equity",STAFF ANALYST,12626,2,52670,67459,Annual,11/25/14 0:00
176616,ADMIN FOR CHILDREN'S SVCS,External,1,Senior Health Policy Advisor,ADMINISTRATIVE DIRECTOR OF SOC,10056,M2,54740,146276,Annual,12/17/14 0:00
176616,ADMIN FOR CHILDREN'S SVCS,Internal,1,Senior Health Policy Advisor,ADMINISTRATIVE DIRECTOR OF SOC,10056,M2,54740,146276,Annual,12/17/14 0:00
176617,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Grants Manager, Center for Health Equity",ASSOCIATE STAFF ANALYST,12627,0,59536,88649,Annual,11/25/14 0:00
177717,DEPT OF DESIGN & CONSTRUCTION,Internal,4,Auditor,SENIOR ESTIMATOR (GENERAL CONS,20127,0,59743,86523,Annual,2/4/15 0:00
177717,DEPT OF DESIGN & CONSTRUCTION,External,4,Auditor,SENIOR ESTIMATOR (GENERAL CONS,20127,0,59743,86523,Annual,2/4/15 0:00
177843,ADMIN FOR CHILDREN'S SVCS,External,1,Chief Operating Officer,ADMINISTRATIVE DIRECTOR OF SOC,10056,M5,110000,150000,Annual,12/30/14 0:00
177843,ADMIN FOR CHILDREN'S SVCS,Internal,1,Chief Operating Officer,ADMINISTRATIVE DIRECTOR OF SOC,10056,M5,110000,150000,Annual,12/30/14 0:00
177866,DEPARTMENT OF FINANCE,Internal,1,OCA Contract Manager,ASSOCIATE STAFF ANALYST,12627,0,68466,80000,Annual,12/17/14 0:00
176617,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Grants Manager, Center for Health Equity",ASSOCIATE STAFF ANALYST,12627,0,59536,88649,Annual,11/25/14 0:00
176632,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Strategic Program Advisor, Prevention and Primary Care Administration",CITY RESEARCH SCIENTIST,21744,3,74478,97875,Annual,11/25/14 0:00
176632,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Strategic Program Advisor, Prevention and Primary Care Administration",CITY RESEARCH SCIENTIST,21744,3,74478,97875,Annual,11/25/14 0:00
176642,DEPT OF INFO TECH & TELECOMM,External,3,Accounts Payable Analyst,STAFF ANALYST TRAINEE,12749,0,35538,43317,Annual,12/2/14 0:00
177881,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Assistive Technology Specialist, Bureau of Early Intervention",SR HEALTHCARE PROG PLAN ANLYST,83052,1,47745,62000,Annual,12/10/14 0:00
177881,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Assistive Technology Specialist, Bureau of Early Intervention",SR HEALTHCARE PROG PLAN ANLYST,83052,1,47745,62000,Annual,12/10/14 0:00
177934,DEPT OF DESIGN & CONSTRUCTION,Internal,2,Design Liaison,LANDSCAPE ARCHITECT,21315,2,71030,98681,Annual,3/18/15 0:00
177934,DEPT OF DESIGN & CONSTRUCTION,External,2,Design Liaison,LANDSCAPE ARCHITECT,21315,2,71030,98681,Annual,3/18/15 0:00
176642,DEPT OF INFO TECH & TELECOMM,Internal,3,Accounts Payable Analyst,STAFF ANALYST TRAINEE,12749,0,35538,43317,Annual,12/2/14 0:00
176748,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Project Coordinator, Violent Death Reporting System, Bureau of Environmental Disease and Injury Prevention",CITY RESEARCH SCIENTIST,21744,3,74478,97875,Annual,12/1/14 0:00
176748,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Project Coordinator, Violent Death Reporting System, Bureau of Environmental Disease and Injury Prevention",CITY RESEARCH SCIENTIST,21744,3,74478,97875,Annual,12/1/14 0:00
177957,DEPT OF DESIGN & CONSTRUCTION,Internal,1,Executive Assistant,PRINCIPAL ADMINISTRATIVE ASSOC,10124,1,39981,58568,Annual,3/18/15 0:00
177957,DEPT OF DESIGN & CONSTRUCTION,External,1,Executive Assistant,PRINCIPAL ADMINISTRATIVE ASSOC,10124,1,39981,58568,Annual,3/18/15 0:00
177958,DEPT OF DESIGN & CONSTRUCTION,Internal,1,Civil Engineer Intern,CIVIL ENGINEERING INTERN,20202,0,45333,54898,Annual,3/18/15 0:00
177958,DEPT OF DESIGN & CONSTRUCTION,External,1,Civil Engineer Intern,CIVIL ENGINEERING INTERN,20202,0,45333,54898,Annual,3/18/15 0:00
177962,NYC HOUSING AUTHORITY,External,3,ELEVATOR ADMINISTRATOR,SUPERVISOR OF ELEVATOR MAINTEN,10076,M2,54740,146276,Annual,12/12/14 0:00
176761,ADMIN FOR CHILDREN'S SVCS,Internal,1,"Director of Compensation, Audit, and Management Reporting",ADMINISTRATIVE STAFF ANALYST (,1002D,0,54740,96849,Annual,1/2/15 0:00
176761,ADMIN FOR CHILDREN'S SVCS,External,1,"Director of Compensation, Audit, and Management Reporting",ADMINISTRATIVE STAFF ANALYST (,1002D,0,54740,96849,Annual,1/2/15 0:00
176767,HOUSING PRESERVATION & DVLPMNT,Internal,5,Executive Agency Counsel M1,EXECUTIVE AGENCY COUNSEL,95005,M1,90000,105000,Annual,11/26/14 0:00
176767,HOUSING PRESERVATION & DVLPMNT,External,5,Executive Agency Counsel M1,EXECUTIVE AGENCY COUNSEL,95005,M1,90000,105000,Annual,11/26/14 0:00
176839,ADMIN FOR CHILDREN'S SVCS,External,1,Internal Monitor,ADMINISTRATIVE DIRECTOR OF SOC,10056,M5,110000,140000,Annual,1/13/15 0:00
176839,ADMIN FOR CHILDREN'S SVCS,Internal,1,Internal Monitor,ADMINISTRATIVE DIRECTOR OF SOC,10056,M5,110000,140000,Annual,1/13/15 0:00
177962,NYC HOUSING AUTHORITY,Internal,3,ELEVATOR ADMINISTRATOR,SUPERVISOR OF ELEVATOR MAINTEN,10076,M2,54740,146276,Annual,12/12/14 0:00
177965,NYC HOUSING AUTHORITY,External,1,Assistant Director/EEO Officer,EXECUTIVE AGENCY COUNSEL,95005,M2,90000,90000,Annual,1/7/15 0:00
177965,NYC HOUSING AUTHORITY,Internal,1,Assistant Director/EEO Officer,EXECUTIVE AGENCY COUNSEL,95005,M2,90000,90000,Annual,1/7/15 0:00
178095,DEPT OF ENVIRONMENT PROTECTION,External,1,Digital Collections Archivist,ASSOCIATE PUBLIC RECORDS OFFIC,60217,1,48070,70106,Annual,12/15/14 0:00
176840,DEPARTMENT OF CORRECTION,External,1,Technical Project Manager,COMPUTER SYSTEMS MANAGER,10050,M1,120000,130000,Annual,11/28/14 0:00
176840,DEPARTMENT OF CORRECTION,Internal,1,Technical Project Manager,COMPUTER SYSTEMS MANAGER,10050,M1,120000,130000,Annual,11/28/14 0:00
176846,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Data Abstractor, National Violent Death Reporting System,  Bureau of Environmental Disease and Injury Prevention",CITY RESEARCH SCIENTIST,21744,1,56555,68431,Annual,12/1/14 0:00
175938,DEPT OF DESIGN & CONSTRUCTION,Internal,2,Design Project Manager,ADMINISTRATIVE PROJECT MANAGER,83008,M1,49492,136198,Annual,3/12/15 0:00
175966,DEPT OF DESIGN & CONSTRUCTION,External,2,Capital Payment Analyst,ACCOUNTANT,40510,2,49389,79013,Annual,2/10/15 0:00
175966,DEPT OF DESIGN & CONSTRUCTION,Internal,2,Capital Payment Analyst,ACCOUNTANT,40510,2,49389,79013,Annual,2/10/15 0:00
175971,DEPT OF DESIGN & CONSTRUCTION,Internal,3,Executive Assistant,PRINCIPAL ADMINISTRATIVE ASSOC,10124,1,39981,58568,Annual,3/12/15 0:00
176846,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Data Abstractor, National Violent Death Reporting System,  Bureau of Environmental Disease and Injury Prevention",CITY RESEARCH SCIENTIST,21744,1,56555,68431,Annual,12/1/14 0:00
176887,DEPT OF DESIGN & CONSTRUCTION,Internal,4,College Aide,COLLEGE AIDE (ALL CITY DEPTS),10209,1,9,13,Hourly,12/24/14 0:00
176887,DEPT OF DESIGN & CONSTRUCTION,External,4,College Aide,COLLEGE AIDE (ALL CITY DEPTS),10209,1,9,13,Hourly,12/24/14 0:00
176888,ADMIN FOR CHILDREN'S SVCS,Internal,1,Finance Project Manager,ADMINISTRATIVE STAFF ANALYST (,1002D,0,85000,110000,Annual,1/2/15 0:00
175971,DEPT OF DESIGN & CONSTRUCTION,External,3,Executive Assistant,PRINCIPAL ADMINISTRATIVE ASSOC,10124,1,39981,58568,Annual,3/12/15 0:00
175977,DEPARTMENT OF SANITATION,External,1,Deputy Commissioner for Solid Waste Management,ADMINISTRATIVE STAFF ANALYST (,10026,M6,82486,195590,Annual,12/12/14 0:00
175977,DEPARTMENT OF SANITATION,Internal,1,Deputy Commissioner for Solid Waste Management,ADMINISTRATIVE STAFF ANALYST (,10026,M6,82486,195590,Annual,12/12/14 0:00
176888,ADMIN FOR CHILDREN'S SVCS,External,1,Finance Project Manager,ADMINISTRATIVE STAFF ANALYST (,1002D,0,85000,110000,Annual,1/2/15 0:00
177048,DEPT OF INFO TECH & TELECOMM,Internal,1,Application Support Reporting Specialist,COMPUTER SPECIALIST (SOFTWARE),13632,3,81290,95896,Annual,12/2/14 0:00
177060,DEPARTMENT FOR THE AGING,Internal,1,Payroll Clerk,COMMUNITY ASSOCIATE,56057,0,33799,56249,Annual,12/2/14 0:00
177060,DEPARTMENT FOR THE AGING,External,1,Payroll Clerk,COMMUNITY ASSOCIATE,56057,0,33799,56249,Annual,12/2/14 0:00
177115,OFFICE OF MANAGEMENT & BUDGET,External,1,Executive Director - FISA & OPA,EXECUTIVE DIRECTOR (FISA),94468,M9,205180,205180,Annual,12/2/14 0:00
177115,OFFICE OF MANAGEMENT & BUDGET,Internal,1,Executive Director - FISA & OPA,EXECUTIVE DIRECTOR (FISA),94468,M9,205180,205180,Annual,12/2/14 0:00
176011,DEPT OF DESIGN & CONSTRUCTION,External,1,Capital Budget Administrator,ASSOCIATE STAFF ANALYST,12627,0,59536,88649,Annual,2/10/15 0:00
176011,DEPT OF DESIGN & CONSTRUCTION,Internal,1,Capital Budget Administrator,ASSOCIATE STAFF ANALYST,12627,0,59536,88649,Annual,2/10/15 0:00
176012,DEPT OF HEALTH/MENTAL HYGIENE,Internal,2,"PACE Discharge Planner, Bureau of Correctional Health Services",SOCIAL WORKER,52613,0,45037,64034,Annual,11/20/14 0:00
176012,DEPT OF HEALTH/MENTAL HYGIENE,External,2,"PACE Discharge Planner, Bureau of Correctional Health Services",SOCIAL WORKER,52613,0,45037,64034,Annual,11/20/14 0:00
177146,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,Molecular Genetics Researcher,CITY RESEARCH SCIENTIST,21744,1,56555,68431,Annual,12/3/14 0:00
177146,DEPT OF HEALTH/MENTAL HYGIENE,External,1,Molecular Genetics Researcher,CITY RESEARCH SCIENTIST,21744,1,56555,68431,Annual,12/3/14 0:00
177167,ADMIN FOR CHILDREN'S SVCS,Internal,4,Operations Manager,DEPUTY SUPERINTENDENT (JUVENIL,51587,M1,70000,70000,Annual,1/16/15 0:00
177167,ADMIN FOR CHILDREN'S SVCS,External,4,Operations Manager,DEPUTY SUPERINTENDENT (JUVENIL,51587,M1,70000,70000,Annual,1/16/15 0:00
177258,DEPARTMENT OF SANITATION,Internal,1,Web Master,COMPUTER SPECIALIST (SOFTWARE),13632,1,72260,90057,Annual,12/18/14 0:00
176014,DEPT OF CITYWIDE ADMIN SVCS,Internal,1,"Executive Director, Quality Assurace",ADMINISTRATIVE QUALITY ASSURAN,10080,M4,90000,105000,Annual,12/4/14 0:00
176014,DEPT OF CITYWIDE ADMIN SVCS,External,1,"Executive Director, Quality Assurace",ADMINISTRATIVE QUALITY ASSURAN,10080,M4,90000,105000,Annual,12/4/14 0:00
176044,DEPT OF DESIGN & CONSTRUCTION,External,10,Project Manager Intern,PROJECT MANAGER INTERN#,22425,0,45441,52257,Annual,2/10/15 0:00
176044,DEPT OF DESIGN & CONSTRUCTION,Internal,10,Project Manager Intern,PROJECT MANAGER INTERN#,22425,0,45441,52257,Annual,2/10/15 0:00
177258,DEPARTMENT OF SANITATION,External,1,Web Master,COMPUTER SPECIALIST (SOFTWARE),13632,1,72260,90057,Annual,12/18/14 0:00
177261,HOUSING PRESERVATION & DVLPMNT,External,1,Utilities & Fuel Coordinator,COMMUNITY ASSOCIATE,56057,0,33799,38869,Annual,12/18/14 0:00
177261,HOUSING PRESERVATION & DVLPMNT,Internal,1,Utilities & Fuel Coordinator,COMMUNITY ASSOCIATE,56057,0,33799,38869,Annual,12/18/14 0:00
177262,DEPARTMENT OF BUILDINGS,Internal,1,Budget Payment Coordinator,CLERICAL ASSOCIATE,10251,3,32086,41284,Annual,2/25/15 0:00
177271,DEPARTMENT OF BUILDINGS,External,2,Deputy Borough Commissioner,ADMINISTRATIVE ARCHITECT,10004,M2,54740,146276,Annual,12/4/14 0:00
176077,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"PECO Planner, Bureau of Agency Preparedness and Response",CITY RESEARCH SCIENTIST,21744,3,74478,93593,Annual,11/20/14 0:00
176077,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"PECO Planner, Bureau of Agency Preparedness and Response",CITY RESEARCH SCIENTIST,21744,3,74478,93593,Annual,11/20/14 0:00
176079,DEPT OF DESIGN & CONSTRUCTION,External,6,Construction Project Manager Intern,CONSTRUCTION PROJECT MANAGER I,34201,0,45333,54898,Annual,3/12/15 0:00
176079,DEPT OF DESIGN & CONSTRUCTION,Internal,6,Construction Project Manager Intern,CONSTRUCTION PROJECT MANAGER I,34201,0,45333,54898,Annual,3/12/15 0:00
177271,DEPARTMENT OF BUILDINGS,Internal,2,Deputy Borough Commissioner,ADMINISTRATIVE ARCHITECT,10004,M2,54740,146276,Annual,12/4/14 0:00
177273,DEPARTMENT OF BUILDINGS,External,2,Deputy Borough Commissioner,ADMINISTRATIVE ENGINEER,10015,M2,54740,146276,Annual,12/4/14 0:00
177273,DEPARTMENT OF BUILDINGS,Internal,2,Deputy Borough Commissioner,ADMINISTRATIVE ENGINEER,10015,M2,54740,146276,Annual,12/4/14 0:00
177274,DEPARTMENT OF INVESTIGATION,Internal,1,Senior Special Investigator,SPECIAL INVESTIGATOR,31130,0,47040,62000,Annual,1/13/15 0:00
179144,DEPT OF INFO TECH & TELECOMM,Internal,1,MOTI Tech & Innovation Policy Advisor,ADMINISTRATIVE STAFF ANALYST (,1002D,0,54740,95000,Annual,12/30/14 0:00
179274,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Clinic Billing Specialist, Bureau of Budget and Revenue",ASSOCIATE INVESTIGATOR (NOT PR,31121,2,53022,74605,Annual,12/19/14 0:00
179274,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Clinic Billing Specialist, Bureau of Budget and Revenue",ASSOCIATE INVESTIGATOR (NOT PR,31121,2,53022,74605,Annual,12/19/14 0:00
179323,DEPARTMENT OF INVESTIGATION,Internal,2,Policy Analyst,SPECIAL INVESTIGATOR,31130,0,47040,60000,Annual,12/22/14 0:00
178265,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Project Manager, NYC Culture of Health Campaign/Prevention and Primary Care Administration",HEALTH SERVICES MANAGER,10069,M1,49492,90000,Annual,12/11/14 0:00
178324,ADMIN FOR CHILDREN'S SVCS,External,1,IV-E Waiver Senior Coordinator,ADMINISTRATIVE DIRECTOR OF SOC,10056,M2,54740,146276,Annual,1/6/15 0:00
178324,ADMIN FOR CHILDREN'S SVCS,Internal,1,IV-E Waiver Senior Coordinator,ADMINISTRATIVE DIRECTOR OF SOC,10056,M2,54740,146276,Annual,1/6/15 0:00
